Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Ransom,Emily Guido,30,ratings7,"First published May 31, 2012","Will Charmeine be able to forget the pain of the past?Tabbruis and Charmeine take their new family on a much needed and impromptu vacation; however, there is always a twist and turn for them to recover from.The children of Dmitri are growing up fast and there is an addition to the 'Castle Charmeine'.Lord Cromwell, plans a deadly attack on the 'Castle Charmeine' and he takes something precious to Charmeine. However, he wants something in exchange.More characters are developed within the family living at the 'Castle Charmeine'.Can Charmeine and her family battle this deadly adversary? Tabbruis and Charmeine’s family bond together to fight Lord Cromwell and more surprises are in store for the star-crossed lovers, Tabbruis and Charmeine!","250 pages, ebook",Paranormal Romance,175 followers,7 reviews,8 books175 followers,1 (3%),0 (0%),3 (10%),6 (20%),20 (66%)
Parallel Stories,Péter Nádas,493,ratings87,"First published January 1, 2005","In 1989, the year the Wall came down, a university student in Berlin on his morning run finds a corpse on a park bench and alerts the authorities. This scene opens a novel of extraordinary scope and depth, a masterwork that traces the fate of myriad Europeans―Hungarians, Jews, Germans, Gypsies―across the treacherous years of the mid-twentieth century.Three unusual men are at the heart of Parallel Stories: Hans von Wolkenstein, whose German mother is linked to secrets of fascist-Nazi collaboration during the 1940s; Ágost Lippay Lehr, whose influential father has served Hungary's different political regimes for decades; and András Rott, who has his own dark record of mysterious activities abroad. The web of extended and interconnected dramas reaches from 1989 back to the spring of 1939, when Europe trembled on the edge of war, and extends to the bestial times of 1944–45, when Budapest was besieged, the Final Solution devastated Hungary's Jews, and the war came to an end, and on to the cataclysmic Hungarian Revolution of October 1956.We follow these men from Berlin and Moscow to Switzerland and Holland, from the Mediterranean to the North Sea, and of course, from village to city in Hungary. The social and political circumstances of their lives may vary greatly, their sexual and spiritual longings may seem to each of them entirely unique, yet Péter Nádas's magnificent tapestry unveils uncanny reverberating parallels that link them across time and space.This is Péter Nádas's masterpiece―eighteen years in the writing, a sensation in Hungary even before it was published, and almost four years in the translating. Parallel Stories is the first foreign translation of this daring, demanding, and momentous novel, and it confirms for an even larger audience what Hungary already knows: that it is the author's greatest work.","1133 pages, Hardcover",Fiction,183 followers,87 reviews,96 books183 followers,36 (7%),47 (9%),86 (17%),142 (28%),182 (36%)
In The Midst of Secrets,Katherine Vogel,21,ratings3,"First published February 12, 2013","OverviewIn The Midst of Secrets ( Interracial Romance BWWM)""Her father was an intimidating man who held fast to his belief in his African heritage; that black should not marry white to avoid racial confusion. She was in love with a white man whose mother wished to keep her family's heritage intact by not crossbreeding with another race. Tiffany only wanted to be with Jonathon but had to face a father who was hell bent on controlling his family's every move. Revelations would take him off his high horse as he realized all his family members kept secrets from him, secrets they knew he could not tolerate. The showdown would bring a proud and sometimes unreasonable man to his knees.A son's quest to find the truth would reveal a secret so crushing that the family may never recover. “A secret that was buried for over thirty years.""","41 pages, Nook",Romance,1 follower,3 reviews,4 books1 follower,3 (14%),3 (14%),0 (0%),3 (14%),12 (57%)
Dear Life,Alice Munro,"36,727","ratings4,318","First published September 19, 2011","Suffused with Munro's clarity of vision and her unparalleled gift for storytelling, these tales about departures and beginnings, accidents and dangers, and outgoings and homecomings both imagined and real, paint a radiant, indelible portrait of how strange, perilous, and extraordinary ordinary life can be.Alice Munro's peerless ability to give us the essence of a life in often brief but always spacious and timeless stories is once again everywhere apparent in this brilliant new collection. In story after story, she illumines the moment a life is forever altered by a chance encounter or an action not taken, or by a simple twist of fate that turns a person out of his or her accustomed path and into a new way of being or thinking. A poet, finding herself in alien territory at her first literary party, is rescued by a seasoned newspaper columnist, and is soon hurtling across the continent, young child in tow, toward a hoped-for but completely unplanned meeting. A young soldier, returning to his fiancée from the Second World War, steps off the train before his stop and onto the farm of another woman, beginning a life on the move. A wealthy young woman having an affair with the married lawyer hired by her father to handle his estate comes up with a surprising way to deal with the blackmailer who finds them out. While most of these stories take place in Munro's home territory - the small Canadian towns around Lake Huron - the characters sometimes venture to the cities, and the book ends with four pieces set in the area where she grew up, and in the time of her own childhood: stories ""autobiographical in feeling, though not, sometimes, entirely so in fact."" A girl who can't sleep imagines night after wakeful night that she kills her beloved younger sister. A mother snatches up her child and runs for dear life when a crazy woman comes into her yard.","336 pages, Hardcover",Short Stories,"5,920 followers","4,318 reviews","209 books5,920 followers",975 (2%),"2,973 (8%)","9,635 (26%)","13,853 (37%)","9,291 (25%)"
Terry Treetop and the Lost Egg,Tali Carmi,"3,909",ratings156,"First published June 26, 2013","Send your kids on an adventure! This fun children's picture book is about a boy with red hair and freckles named Terry, yet everybody calls him Terry Treetop because he loves climbing trees. Terry finds a small egg, and his quest is to bring it back home to its mom. But where is the egg's home? Does the egg belong to a turtle on the sand or a crocodile's spring water? Did it come from a frog in a pond or a chicken in the wild? Do your kids love to listen to stories about the habitat and environment of different kinds of animals? Do your children like beautiful picture books? Terry Treetop and the Lost Egg is a sweet children's book, written especially for you and your age 2- 6 children with simple rhyming text and 18 colorful illustrations . The story is suitable as a read aloud book for preschoolers or a self-read book for beginner readers children.","38 pages, Paperback",Childrens,135 followers,156 reviews,42 books135 followers,356 (9%),324 (8%),655 (16%),795 (20%),"1,779 (45%)"
Where Is My Home?,Tali Carmi,283,ratings48,"First published November 12, 2013","This fun children's picture book is about a boy with red hair and freckles named Terry, yet everybody calls him Terry Treetop because he loves climbing trees. Terry is chasing a beautiful butterfly and wants to go back home. But where is Terry's home?And how can he find his way home?Does the rabbit in the borrow know? Does the beaver in the lodge know?Maybe the fawn's mother knows? Or can Susanne the squirrel help him?Do your kids love to listen to stories about the habitat and environment of different kinds of animals?Do your children like beautiful picture books? Where Is My Home? is a sweet children's book, written especially for you and your age 2- 6 children with 18 colorful illustrations. The story is suitable as a read aloud book for preschoolers or a self-read book for beginner readers children.","46 pages, Kindle Edition",Childrens,135 followers,48 reviews,42 books135 followers,8 (2%),17 (6%),44 (15%),61 (21%),153 (54%)
Erak's Ransom,John Flanagan,"63,089","ratings1,976","First published November 1, 2007","In the wake of Araluen's uneasy truce with the raiding Skandians comes word that the Skandian leader has been captured by a dangerous desert tribe. The Rangers - and Will - are sent to free him. But the desert is like nothing these warriors have seen before. Strangers in a strange land, they are brutalized by sandstorms, beaten by the unrelenting heat, tricked by one tribe that plays by its own rules, and surprisingly befriended by another. Like a desert mirage, nothing is as it seems. Yet one thing is constant: the bravery of the Rangers.","441 pages, Paperback",Fantasy,"8,530 followers","1,976 reviews","71 books8,530 followers",378 (<1%),"1,198 (1%)","8,083 (12%)","20,901 (33%)","32,529 (51%)"
You Are My Sunshine,Roberta Kagan,"4,871",ratings368,"First published March 20, 2014","You Are My Sunshine, is the sequel to All My Love, Detrick, this bestselling novel is set during the holocaust.
When Helga Haswell becomes pregnant by a married SS officer who abandons her, she finds herself alone and desperate. She is afraid to tell her parents that she is pregnant out of wedlock, so her doctor suggests that Helga check into Heinrich Himmler’s home for the Lebensborn.This is a program, he explains, that has been instituted by the Nazi’s to create perfect Aryan babies. Since Helga is of pure German blood and the child’s father is an SS officer, she will be accepted, the doctor explains. Her child will have a good life because adoption is available only to the finest of Hitler’s Elite. Not only this, the doctor says but during her pregnancy, Helga will have the finest food and medical care available. And, instead of a life of shame, she will be honored for her efforts in producing a perfect Aryan child for the new world that Hitler is in the process of creating. Then after the baby is born, the Lebensborn will take the child and assume all future responsibilities releasing Helga to live her life without the burden of a fatherless offspring. In her desperation, all of this sounded perfect to Helga, that was of course before she felt life stir within her womb.However, by the time this occurred it was already too late. She had already moved into Steinhoring, home for the Lebensorn, and there was no possibility of turning back. The papers were signed. She could not escape. Hitler owned her unborn child. On a cold day in January Helga’s little girl came into the world. But instead of being sheltered by her mother’s arms, she was torn away by the nurses at the home for the Lebensborn and thrust into a treacherous world where the very people sworn to protect her were not what they seemed. The little girl was growing, and she was amongst some of the cruelest people on earth and subjected daily to the ideology of the Third Reich.But when Hitler became convinced that he was indestructible and, went to war on two fronts dividing his army, Germany began to fall. The Nazi’s became fearful as America entered the war joining Churchill against them in the west, while Stalin a formidable enemy with the brutal Russian winters on his side, ripped them apart in the east. And so, the tables turned on the Third Reich. The cruel Nazi’s, who believed they could not be defeated were about to swallow their pride and surrender at the feet of the Allies. The superior race would prove to be inferior after all. Hitler’s elite would run for cover, some would commit suicide; some would be tried in Nuremberg for crimes against humanity, while others would escape with their tails tucked between their legs and head for South America or other friendly ports.But God had other plans for Helga’s tiny innocent child, who had been born on that January morning. The child’s life was about to change in a very strange but significant way. Instead of becoming whom and what the Nazi’s had hoped to create, this child would be befriended and nurtured by the most unexpected people.","436 pages, Kindle Edition",Historical Fiction,508 followers,368 reviews,58 books508 followers,97 (1%),210 (4%),757 (15%),"1,543 (31%)","2,264 (46%)"
Inheritance,John O'Riley,288,ratings36,"First published September 25, 2014","Jason wonders if his luck has finally turned around when he discovers he will inherit a luxurious home infused with ancient magic and a sizable fortune from a relative he’d never known existed. Of course, there’s a catch. His younger brother and his cousin will inherit equal parts of the inheritance and it is stipulated in the will that they must live together first before they gain possession of the estate. All three of them are potential White Knights with the rare ability to practice advanced white magic. They must learn to use their new power and defend themselves from a secret organization that is armed with potent, black magic. This novella is the first installment of the Wizards of Seattle series.","285 pages, Kindle Edition",Fantasy,163 followers,36 reviews,21 books163 followers,18 (6%),26 (9%),77 (26%),83 (28%),84 (29%)
The Onion Girl,Charles de Lint,"7,820",ratings469,"First published January 1, 2001","2017 Aurora Awards Best of the Decade FinalistIn novel after novel, and story after story, Charles de Lint has brought an entire imaginary North American city to vivid life. where magic lights dark streets; where myths walk clothed in modern shapes; where a broad cast of extraordinary and affecting people work to keep the whole world turning.At the center of all the entwined lives in Newford stands a young artist named Jilly Coppercorn, with her tangled hair, her paint-splattered jeans, a smile perpetually on her lips--Jilly, whose paintings capture the hidden beings that dwell in the city's shadows. Now, at last, de Lint tells Jilly's own story...for behind the painter's fey charm lies a dark secret and a past she's labored to forget. And that past is coming to claim her now.""I'm the onion girl,"" Jilly Coppercorn says. ""Pull back the layers of my life, and you won't find anything at the core. Just a broken child. A hollow girl."" She's very, very good at running. But life has just forced Jilly to stop.","512 pages, Paperback",Fantasy,"3,859 followers",469 reviews,"450 books3,859 followers",91 (1%),278 (3%),"1,251 (15%)","2,831 (36%)","3,369 (43%)"
