Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Deceived by the Others,Jess Haines,"1,305",ratings130,"July 1, 2011","They're here, and they're real. . .werewolves, vampires, mages, and other creatures of the night. For New York P.I. Shiarra Waynest, taking care of Others business started out as a way to stay solvent. But now business is getting very, very complicated. . .Shiarra's relationship with sexy werewolf Chaz may be somewhat unconventional. Still, after a few bumps, Shia is finally ready to get serious. That means meeting family--or in this case, bringing Chaz's entire werewolf pack along for a rollicking full-moon weekend in the Catskills. Soon after they arrive, threatening notes appear, warning Chaz to go home. Then their cabin is ransacked. Shia starts digging to find out whether it's the work of upstart teenaged werewolves or something more sinister. Yet as rumors about her vampire connections arouse the pack's hostility, Shia has to contend with other dangers. Not just from an adversary about to make his fatal intentions known, but from a threat that's even closer than she knows. . .Praise for Hunted by the Others""Jess Haines is a talent to watch!"" --Lara Adrian, New York Times bestselling author""A fun, high octane ride with a take charge heroine who will leave you wanting more."" --Alexandra Ivy, New York Times bestselling author""A delightful romp of a book. Jess Haines just became my autobuy!"" --Angela Knight, New York Times bestselling author","351 pages, Kindle Edition",Urban Fantasy,532 follower,130 reviews,24,18 (1%),73 (5%),353 (27%),496 (38%),365 (27%)
G-Spot: An urban erotic tale by,Noire,"7,992",ratings355,"January 1, 2005","Her man demanded loyalty, but her body wouldn’t obey. Have you ever rolled over in the middle of the night and realized you were doing things you swore you’d never do? Sexing brothers you vowed you’d never touch? Bending backwards and stooping lower than you ever thought you’d stoop? Well if you can feel me even a little bit, then let me hit you with a story that just might blow your mind. . . .Nineteen-year-old Juicy Stanfield is the sexy young girlfriend of Granite “G” McKay, owner of Harlem’s notorious G-Spot Social Club. A drug dealer with a lethal streak, he runs Harlem with an iron fist. But even the cash and the bling can’t keep Juicy from getting restless, and while G fulfills her every material desire, she’s burning up with unrequited sexual energy. To cheat on him would mean a death sentence; so Juicy finds pleasure in secret fantasizing on crowded subways or allowing her eyes to hungrily take in the male dancers on the club’s ladies night.But as Juicy’s sexual cravings grow stronger, one thing becomes frighteningly She’s a virtual prisoner in G’s dangerous world. As G begins to suspect her of playin’ him, he pulls the reins he keeps on her even tighter. If she’s ever to escape and get a life of her own she must find a way to start stashing away some of G’s cash. But doing that under G’s watchful eye is a challenge she might not live up to–especially when her appetite tempts her with the deadliest desire of G’s very own son. . . .From the Trade Paperback edition.","320 pages, Kindle Edition",Erotica,"1,084 follower",355 reviews,64,146 (1%),235 (2%),809 (10%),"1,656 (20%)","5,146 (64%)"
"US Army's First, Last, and Only All-Black Rangers: The 2nd Ranger Infantry Company (Airborne) in the Korean War, 1950-1951",Master Sergeant (Ret.) Edward L. Posey,14,ratings4,"October 1, 2008","Finalist, 2009, Army Historical Foundation Distinguished Book AwardThe 2nd Ranger Infantry Company (Airborne) was the first and only all-black Ranger unit in the history of the United States Army. The company’s life span covered ten months, from selection and training through a seven-month combat deployment in Korea, after which the unit was deactivated. The 2nd and 4th Rangers were among the units initially assigned to the Eighth Army and were considered to be “combat ready.”The 2nd Ranger Company battled North Korean and Communist Chinese Forces near Tangyang, Majori-ri, and Chechon. The 2nd Ranger Company conducted the first airborne assault in Ranger history near the town of Munsan-ni and executed the heroic attack and defense of Hill 581. The men of the 2nd Ranger Company demonstrated courage, served with honor, and achieved a magnificent combat record.Edward Posey’s The US Army’s First, Last, and Only All-Black The 2nd Ranger Infantry Company (Airborne) in the Korea War, 1950-1951 is the first complete history of this elite all-volunteer unit whose members were drawn from the 3rd Battalion of the 505th Airborne Infantry Regiment and the 80th Airborne Anti-Aircraft Battalion. As a member of the unit, Posey bases his account on firsthand experience, official records, interviews with survivors, and other material to produce a rich and worthy addition to the growing literature on the Korean War. Posey’s study explains the obstacles these patriotic men faced, their sacrifices, and their courageous actions on the far side of the world.Finally, more than fifty years after the end of the war, the world will learn the true story of the United States Army’s first, only, and last all-black Ranger unit.About the Master Sergeant (Ret) Edward L. Posey joined the US Army in 1947. After serving with Company L, 3rd Battalion, 505th Airborne Infantry Regiment, he volunteered for airborne training with the Rangers in 1950 and served with distinction in the Korean War (where he was wounded). Sergeant Posey retired from the service in 1969. In 2002, he was inducted in the Ranger Hall of Fame for his dedication to duty and distinguished military career.","336 pages, Hardcover",Military Fiction,2 book,4 reviews,2,0 (0%),0 (0%),3 (21%),8 (57%),3 (21%)
Buddhism Day by Day: Wisdom for Modern Life,Daisaku Ikeda,280,ratings9,"November 1, 2006","With brief, easily absorbed wisdom from the precepts of Nichiren, a 13th-century Buddhist priest, this collection of day-to-day musings can be enjoyed by casual readers and devoted followers alike. Covering a wide span of topics—from life and death to courage and winning—the practical information and encouragement are ideal for those seeking to find a deeper understanding of this ancient philosophy.","393 pages, Paperback",Buddhism,473 follower,9 reviews,"1,085",3 (1%),4 (1%),20 (7%),46 (16%),207 (73%)
The Great Influenza: The Story of the Deadliest Pandemic in History,John M. Barry,"40,173","ratings4,908","February 9, 2004","At the height of WWI, history’s most lethal influenza virus erupted in an army camp in Kansas, moved east with American troops, then exploded, killing as many as 100 million people worldwide. It killed more people in twenty-four months than AIDS killed in twenty-four years, more in a year than the Black Death killed in a century. But this was not the Middle Ages, and 1918 marked the first collision of science and epidemic disease. Magisterial in its breadth of perspective and depth of research and now revised to reflect the growing danger of the avian flu, The Great Influenza is ultimately a tale of triumph amid tragedy, which provides us with a precise and sobering model as we confront the epidemics looming on our own horizon. John M. Barry has written a new afterword for this edition that brings us up to speed on the terrible threat of the avian flu and suggest ways in which we might head off another flu pandemic.","546 pages, Paperback",History,326 follower,"4,908 reviews",12,592 (1%),"1,940 (4%)","8,349 (20%)","15,899 (39%)","13,393 (33%)"
Angels on Call: Inspiring True Stories from the ER,Robert D. Lesslie,388,ratings25,"August 1, 2010","Robert Lesslie’s story collection Angels in the ER was called “a chronicle of mankind at its best” by actor Richard Thomas. Readers have agreed―the book has sold over 125,000 copies! Now, in Angels on Call , Dr. Lesslie chronicles more incidents and people from his 25 years in the ER. This fast-paced, inspiring, and thought-provoking volume reveals many nurses, doctors, patients, and friends to be “angels” in their own way. Readers will be captivated as they meet… Woven throughout is a Are we “on call”―are we available―to help others? Readers will be inspired to consider this question as they share intimate joys and struggles of people just like them.","272 pages, Paperback",Nonfiction,30 follower,25 reviews,17,3 (<1%),3 (<1%),40 (10%),123 (31%),219 (56%)
Exclusively Yours,Shannon Stacey,"17,228","ratings1,225","May 26, 2010","When Keri Daniels' editor finds out she has previous carnal knowledge of reclusive bestselling author Joe Kowalski, she gives Keri a choice: get an interview or get a new job.Joe's never forgotten the first girl to break his heart, so he's intrigued to hear Keri's back in town—and looking for him. Despite his intense need for privacy, he'll grant Keri an interview if it means a chance to finish what they started in high school.He proposes an outrageous plan—for every day she survives with his family on their annual camping and four-wheeling trip, Keri can ask one question. Keri agrees; she's worked too hard to walk away from her career.But the chemistry between them is still as potent as the bug spray, Joe's sister is out to avenge his broken heart and Keri hasn't ridden an ATV since she was ten. Who knew a little blackmail, a whole lot of family and some sizzling romantic interludes could make Keri reconsider the old dream of Keri & Joe 2gether 4ever.An unabridged recording (7 hours, 43 minutes).","322 pages, ebook",Romance,"2,646 follower","1,225 reviews",117,311 (1%),986 (5%),"4,494 (26%)","6,872 (39%)","4,565 (26%)"
The Kommandant's Girl,Pam Jenoff,"28,490","ratings2,164","February 7, 2007","Nineteen-year-old Emma Bau has been married only three weeks when Nazi tanks thunder into her native Poland. Within days Emma's husband, Jacob, is forced to disappear underground, leaving her imprisoned within the city's decrepit, moldering Jewish ghetto. But then, in the dead of night, the resistance smuggles her out. Taken to Krakow to live with Jacob's Catholic aunt, Krysia, Emma takes on a new identity as Anna Lipowski, a gentile. Emma's already precarious situation is complicated by her introduction to Kommandant Richwalder, a high-ranking Nazi official who hires her to work as his assistant. Urged by the resistance to use her position to access details of the Nazi occupation, Emma must compromise her safety—and her marriage vows—in order to help Jacob's cause. As the atrocities of war intensify, so does Emma's relationship with the Kommandant, building to a climax that will risk not only her double life, but also the lives of those she loves.","395 pages, Paperback",Historical Fiction,"5,620 follower","2,164 reviews",24,394 (1%),"1,205 (4%)","5,599 (19%)","11,724 (41%)","9,568 (33%)"
My Bright Abyss: Meditation of a Modern Believer,Christian Wiman,"3,430",ratings448,"April 2, 2013","Seven years ago, Christian Wiman, a well-known poet and the editor of Poetry magazine, wrote a now-famous essay about having faith in the face of death. My Bright Abyss, composed in the difficult years since and completed in the wake of a bone marrow transplant, is a moving meditation on what a viable contemporary faith—responsive not only to modern thought and science but also to religious tradition—might look like.Joyful, sorrowful, and beautifully written, My Bright Abyss is destined to become a spiritual classic, useful not only to believers but to anyone whose experience of life and art seems at times to overbrim its boundaries. How do we answer this “burn of being”? Wiman asks. What might it mean for our lives—and for our deaths—if we acknowledge the “insistent, persistent ghost” that some of us call God?","182 pages, Hardcover",Poetry,258 follower,448 reviews,125,130 (3%),203 (5%),515 (15%),969 (28%),"1,613 (47%)"
Trotsky: Downfall Of A Revolutionary,Bertrand M. Patenaude,334,ratings56,"September 14, 2010","In Downfall of a Revolutionary, Stanford University lecturer Bertrand M. Patenaude tells the dramatic story of Leon Trotsky's final years in exile in Mexico. Shedding new light on Trotsky’s tumultuous friendship with painter Diego Rivera, his affair with Rivera’s wife Frida Kahlo, and his torment as his family and comrades become victims of the Great Terror, Downfall of a Revolutionary brilliantly illuminates the fateful and dramatic life of one of history’s most famous yet elusive figures.","388 pages, Kindle Edition",History,7 follower,56 reviews,10,3 (<1%),20 (5%),76 (22%),157 (47%),78 (23%)
