Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Secret Daughter,Kelly Rimmer,"12,829",ratings775,"First published June 18, 2015","As I saw my new-born baby’s face for the first time I tried desperately to capture her face in my mind—to stamp it onto my eyelids. As she was taken from me I knew I might never see my daughter again.   38 years later…  ‘You were adopted’. Three short words and Sabina’s life fractures. There would forever be a Before those words, and an After.  Pregnant with her own child, Sabina can’t understand how a mother could abandon her daughter, or why her parents have kept the past a secret.  Determined to find the woman who gave her away, what she discovers will change everything, not just for Sabina, but for the women who have loved her all these years.  From the bestselling author of Me Without You comes another touching, beautifully told story about the pain of separation and the enduring strength of love.","321 pages, Kindle Edition",Fiction,"6,013 followers",775 reviews,"25 books6,013 followers",167 (1%),473 (3%),"2,589 (20%)","5,192 (40%)","4,408 (34%)"
"The Man Who Touched His Own Heart: True Tales of Science, Surgery, and Mystery",Rob Dunn,718,ratings101,"First published February 3, 2015","The secret history of our most vital organ: the human heart.The Man Who Touched His Own Heart tells the raucous, gory, mesmerizing story of the heart, from the first ""explorers"" who dug up cadavers and plumbed their hearts' chambers, through the first heart surgeries -- which had to be completed in three minutes before death arrived -- to heart transplants and the latest medical efforts to prolong our hearts' lives, almost defying nature in the process.Thought of as the seat of our soul, then as a mysteriously animated object, the heart is still more a mystery than it is understood. Why do most animals only get one billion beats? (And how did modern humans get to over two billion, effectively letting us live out two lives?) Why are sufferers of gingivitis more likely to have heart attacks? Why do we often undergo expensive procedures when cheaper ones are just as effective? What do Da Vinci, Mary Shelley, and contemporary Egyptian archaeologists have in common? And what does it really feel like to touch your own heart, or to have someone else's beating inside your chest? Rob Dunn's fascinating history of our hearts brings us deep inside the science, history, and stories of the four chambers we depend on most.","384 pages, Hardcover",Nonfiction,125 followers,101 reviews,17 books125 followers,5 (<1%),43 (5%),154 (21%),322 (44%),194 (27%)
Swamplandia!,Karen Russell,"57,054","ratings8,318","First published February 1, 2011","From the celebrated twenty-nine-year-old author of the everywhere-heralded short-story collection St. Lucy’s Home for Girls Raised by Wolves comes a blazingly original debut novel that takes us back to the swamps of the Florida Everglades, and introduces us to Ava Bigtree, an unforgettable young heroine.The Bigtree alligator-wrestling dynasty is in decline, and Swamplandia!, their island home and gator-wrestling theme park, formerly #1 in the region, is swiftly being encroached upon by a fearsome and sophisticated competitor called the World of Darkness. Ava’s mother, the park’s indomitable headliner, has just died; her sister, Ossie, has fallen in love with a spooky character known as the Dredgeman, who may or may not be an actual ghost; and her brilliant big brother, Kiwi, who dreams of becoming a scholar, has just defected to the World of Darkness in a last-ditch effort to keep their family business from going under. Ava’s father, affectionately known as Chief Bigtree, is AWOL; and that leaves Ava, a resourceful but terrified thirteen, to manage ninety-eight gators and the vast, inscrutable landscape of her own grief. Against a backdrop of hauntingly fecund plant life animated by ancient lizards and lawless hungers, Karen Russell has written an utterly singular novel about a family’s struggle to stay afloat in a world that is inexorably sinking. An arrestingly beautiful and inventive work from a vibrant new voice in fiction.","323 pages, Hardcover",Fiction,"2,761 followers","8,318 reviews","55 books2,761 followers","3,924 (6%)","9,732 (17%)","18,373 (32%)","16,940 (29%)","8,085 (14%)"
Reset for Parents: How to Keep Your Kids from Backsliding,Todd Friel,107,ratings16,"First published January 26, 2017","Raising a prodigal is every Christian parent's worst nightmare. Horrifyingly, George Barna contends that over 60 percent of Christian kids will run off to university and ""lose their faith."" Some pollsters believe the number is as high as 80 percent.But there is great news! Your child doesn't have to become a statistic. Your child can become an adult who loves the Lord the same way you do but this will likely require a radical parenting reset on your part.Todd Friel has witnessed to hundreds of university students, most of whom are Bible-belt backsliders. Reset for Parents gets to the heart of the issue and presents a solid, biblical roadmap for parents to avoid the pain and heartache of raising a prodigal.","192 pages, Paperback",Parenting,83 followers,16 reviews,43 books83 followers,1 (<1%),5 (4%),11 (10%),29 (27%),61 (57%)
The Truth About Stacey: A Graphic Novel,Ann M. Martin,"21,024",ratings848,"First published November 1, 2006","Poor Stacey. She just moved to a new town, is still coming to terms with her diabetes, and is facing baby-sitting problems left and right. Fortunately, Stacey has three new friends — Kristy, Claudia, and Mary Anne. Together they're the BSC, and they will deal with whatever's thrown their way...even if it's a rival baby-sitting club!","144 pages, Paperback",Graphic Novels,"2,783 followers",848 reviews,"931 books2,783 followers",258 (1%),511 (2%),"2,635 (12%)","5,625 (26%)","11,995 (57%)"
Deadline,Mira Grant,"26,410","ratings2,450","First published June 1, 2011","Shaun Mason is a man without a mission. Not even running the news organization he built with his sister has the same urgency as it used to. Playing with dead things just doesn't seem as fun when you've lost as much as he has.But when a CDC researcher fakes her own death and appears on his doorstep with a ravenous pack of zombies in tow, Shaun has a newfound interest in life. Because she brings news-he may have put down the monster who attacked them, but the conspiracy is far from dead.Now, Shaun hits the road to find what truth can be found at the end of a shotgun. Newsflesh FeedDeadlineBlackout","584 pages, Paperback",Zombies,"5,511 followers","2,450 reviews","47 books5,511 followers",362 (1%),"1,064 (4%)","4,478 (16%)","10,152 (38%)","10,354 (39%)"
Breathless,Scott Prussing,"2,988",ratings329,"First published June 2, 2010","""A RIVETING TALE of passion, danger & forbidden love. Breathless BREATHES NEW LIFE into the vampire genre."" Rene Fountain, BookFetishCollege freshman Leesa Nyland has been fascinated by vampires since she was 3 years old. That's when her mom started acting weird, insisting sunlight hurt her skin because she'd been bitten by a one-fanged vampire. Fascinated doesn't mean Leesa believes, though. Any more than she believes in blue fire, people who live for centuries, or kisses that can kill. But when her beloved older brother suddenly disappears, she is forced to confront all these and more. She also has to figure out what to do about her mysterious new boyfriend. She knows Rave likes her a lot--so why won't he kiss her? As Leesa draws closer to finding her brother, she faces some gut-wrenching decisions. Should she risk her mom's life trying to ""cure"" her? Should she continue seeing Rave, after he reveals his dangerous secret? And most terrifying of all, should she make the ultimate sacrifice--give up her humanity--to save her brother? VampireRomanceBooks called Breathless ""fabulous"" and ""captivating."" Bite This! Vampre Book Blog said Breathless is ""a book you will fall in love with and want to read over and over again.""","289 pages, Kindle Edition",Paranormal,254 followers,329 reviews,39 books254 followers,157 (5%),321 (10%),830 (27%),880 (29%),800 (26%)
Prisoner B-3087,Alan Gratz,"35,894","ratings4,309","First published March 1, 2013","Survive. At any cost.10 concentration camps.10 different places where you are starved, tortured, and worked mercilessly.It's something no one could imagine surviving.But it is what Yanek Gruener has to face.As a Jewish boy in 1930s Poland, Yanek is at the mercy of the Nazis who have taken over. Everything he has, and everyone he loves, have been snatched brutally from him. And then Yanek himself is taken prisoner -- his arm tattooed with the words PRISONER B-3087.He is forced from one nightmarish concentration camp to another, as World War II rages all around him. He encounters evil he could have never imagined, but also sees surprising glimpses of hope amid the horror. He just barely escapes death, only to confront it again seconds later.Can Yanek make it through the terror without losing his hope, his will -- and, most of all, his sense of who he really is inside?Based on an astonishing true story.","272 pages, Hardcover",Historical Fiction,"3,664 followers","4,309 reviews","32 books3,664 followers",205 (<1%),502 (1%),"3,182 (8%)","11,305 (31%)","20,700 (57%)"
Forgiveness and Permission,C.L. Stone,"9,919",ratings382,"First published October 27, 2013","Sang Sorenson’s abusive mother is secure in a hospital, and her father has vanished to a new family of his own, leaving Sang and her sister to fend for themselves. Sang is hanging by a thread, and her only hope is a group of boys she feels she barely knows.She’s never really alone. The Academy team has stepped in, promising to protect and care for Sang. Kota, Victor, Silas, Nathan, Gabriel, Luke and North take over, showing Sang they can be depended on for anything. But just because the parents are away, doesn’t mean Sang’s life has become any easier.The newfound freedom will have a higher price than any of them had imagined.Principal Hendricks now wants to use Sang to exploit Academy secrets. Mr. McCoy has his own dark plans for her. Enemies are closing in. Sang will need to learn to believe in the boys, and the boys will need to learn to trust her if they want to survive their rivals.And each other.The Academy, Relentless Trust","534 pages, Kindle Edition",Reverse Harem,"4,293 followers",382 reviews,"56 books4,293 followers",105 (1%),284 (2%),"1,154 (11%)","2,663 (26%)","5,713 (57%)"
Standing in the Rainbow,Fannie Flagg,"17,768","ratings1,329","First published January 1, 2002","Along with Neighbor Dorothy, the lady with the smile in her voice, whose daily radio broadcasts keep us delightfully informed on all the local news, we also meet Bobby, her ten-year-old son, destined to live a thousand lives, most of them in his imagination; Norma and Macky Warren and their ninety-eight-year-old Aunt Elner; the oddly sexy and charismatic Hamm Sparks and the two women who love him as differently as night and day. Then there is Tot Whooten; Beatrice Woods, the Little Blind Songbird; Cecil Figgs, the Funeral King; and the fabulous Minnie Oatman. The time is 1946 until the present. The town is Elmwood Springs, Missouri, right in the middle of the country, in the midst of the mostly joyous transition from war to peace, aiming toward a dizzyingly bright future.","560 pages, Paperback",Fiction,"4,412 followers","1,329 reviews","64 books4,412 followers",147 (<1%),633 (3%),"3,744 (21%)","6,754 (38%)","6,490 (36%)"
Doctor Who: The Jade Pyramid,Martin Day,579,ratings66,"First published October 7, 2010","Matt Smith reads this exclusive audio story featuring the Eleventh Doctor and Amy Pond.Intercepting a distress call, the TARDIS is drawn to a Shinto shrine in medieval Japan, where the Doctor and Amy are met by village elder Shijô Sada. He explains that the ogre-like mannequins surrounding the holy site are harmless guardians, called Otoroshi.At the heart of the temple is an ancient jade pyramid, so sacred that only the monks may look at it. But the Shogun, the ruler of Japan, wants to possess the pyramid and has ordered seven samurai and a band of soldiers to come to Kokan and seize it.Whilst the Doctor is tracked by a ninja assassin, Amy discovers what happens to trespassers at the shrine. Soon the secrets of the jade pyramid - and the towering Otoroshi - will be known...Written specially for audio by Martin Day, The Jade Pyramid is read by Matt Smith, who plays the Doctor in the acclaimed hit series from BBC Television.24 is the number of tracks in this audiobook.","24 pages, Audiobook",Doctor Who,9 followers,66 reviews,41 books9 followers,9 (1%),71 (12%),255 (44%),150 (25%),94 (16%)
The 8 Habits of Effective Small Group Leaders,Dave Earley,121,ratings16,"First published September 1, 2001","Dr. Dave Earley has identified 8 habits of good leaders: Dream;Pray;Invite;Contact;Prepare;Mentor;Fellowship and Grow. When your leaders adopt and practice these habits, your groups will undoubtly multiply.","144 pages, Paperback",theology,13 followers,16 reviews,55 books13 followers,4 (3%),8 (6%),32 (26%),34 (28%),43 (35%)
Empress Dowager Cixi: The Concubine Who Launched Modern China,Jung Chang,"9,656","ratings1,093","First published September 26, 2013","A New York Times Notable BookEmpress Dowager Cixi (1835–1908) is the most important woman in Chinese history. She ruled China for decades and brought a medieval empire into the modern age.At the age of sixteen, in a nationwide selection for royal consorts, Cixi was chosen as one of the emperor’s numerous concubines. When he died in 1861, their five-year-old son succeeded to the throne. Cixi at once launched a palace coup against the regents appointed by her husband and made herself the real ruler of China—behind the throne, literally, with a silk screen separating her from her officials who were all male.In this groundbreaking biography, Jung Chang vividly describes how Cixi fought against monumental obstacles to change China. Under her the ancient country attained virtually all the attributes of a modern industries, railways, electricity, the telegraph and an army and navy with up-to-date weaponry. It was she who abolished gruesome punishments like “death by a thousand cuts” and put an end to foot-binding. She inaugurated women’s liberation and embarked on the path to introduce parliamentary elections to China. Chang comprehensively overturns the conventional view of Cixi as a diehard conservative and cruel despot.Cixi reigned during extraordinary times and had to deal with a host of major national the Taiping and Boxer rebellions, wars with France and Japan—and an invasion by eight allied powers including Britain, Germany, Russia and the United States. Jung Chang not only records the Empress Dowager’s conduct of domestic and foreign affairs, but also takes the reader into the depths of her splendid Summer Palace and the harem of Beijing’s Forbidden City, where she lived surrounded by eunuchs—one of whom she fell in love, with tragic consequences. The world Chang describes here, in fascinating detail, seems almost unbelievable in its extraordinary mixture of the very old and the very new.Based on newly available, mostly Chinese, historical documents such as court records, official and private correspondence, diaries and eyewitness accounts, this biography will revolutionize historical thinking about a crucial period in China’s—and the world’s—history. Packed with drama, fast paced and gripping, it is both a panoramic depiction of the birth of modern China and an intimate portrait of a as the concubine to a monarch, as the absolute ruler of a third of the world’s population, and as a unique stateswoman.","436 pages, Hardcover",History,"1,482 followers","1,093 reviews","12 books1,482 followers",309 (3%),556 (5%),"1,936 (20%)","3,939 (40%)","2,916 (30%)"
Mary Anne Saves the Day: A Graphic Novel,Ann M. Martin,"18,142",ratings654,"First published September 1, 2007","Who would have guessed that when the BSC girls get in a huge fight, it's shy and quiet Mary Anne who manages to save their friendship?When a terrible fight breaks out among the four Baby-Sitters Club friends, Mary Anne is left to her own devices. She has to sit by herself at lunch, make new friends, and deal with her overprotective father without advice from the BSC gang. But the worst part is when she faces a terrible baby-sitting predicament, and she can't find any help.Luckily, Mary Anne rises to the occasion. Not only does she handle all her problems with aplomb, she also manages to get the BSC back together again.","160 pages, Paperback",Graphic Novels,"2,783 followers",654 reviews,"931 books2,783 followers",226 (1%),470 (2%),"2,281 (12%)","4,615 (25%)","10,550 (58%)"
