Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
De ce iubim femeile,Mircea Cărtărescu,"6,313",ratings210,"First published January 1, 2004","E limpede ca si adultii au nevoie de povesti. Numai ca zanele lor si-au scurtat rochiile, si-au taiat parul care le ajungea candva la calcaie si au invatat sa fie femei, ceea ce e mult mai complicat si mai periculos decat meseria de zana. Un manunchi de istorii cu femei asadar, spuse simplu, captivant, de un povestas a carui viata seamana ca doua picaturi de roua cu a lui Mircea Cartarescu. In fiecare poveste e un sambure de neobisnuit care sta ascuns in carnea obisnuitului, in ""ordinar"" o samanta de extraordinar care da rod epic. Un omagiu (adesea in sensul cel mai concret, erotic, al cuvantului) adus femeilor ""pentru ca sunt femei"".","176 pages, Paperback",Romanian Literature,"1,655 followers",210 reviews,"113 books1,655 followers",426 (6%),"1,063 (16%)","2,278 (36%)","1,580 (25%)",966 (15%)
Pegasus and the Rise of the Titans,Kate O'Hearn,"3,588",ratings138,"First published February 5, 2015","Join Emily and Pegasus as the legend continues in a new epic adventure ...The ancient rivalry between the Olympians and the Titans, thought long over, is rekindled - but this time the Titans have a secret weapon that can rival the power of the Flame of Olympus. The balance of power is tipped in Saturn's favour now that he has found his own Flame of Titus. Jupiter's Olympus will finally be in his grasp!Caught in the middle of this ancient power struggle, Emily and Pegasus must head to the Diamond Head volcano in Hawaii to track down the one thing that can save Olympus ... before the Titans get there first.","386 pages, Paperback",Fantasy,874 followers,138 reviews,35 books874 followers,28 (<1%),94 (2%),383 (10%),906 (25%),"2,177 (60%)"
Half a Chance,Cynthia Lord,"6,204",ratings727,"First published February 25, 2014","A moving new middle-grade novel from the Newbery Honor author of Rules.When Lucy's family moves to an old house on a lake, Lucy tries to see her new home through her camera's lens, as her father has taught her -- he's a famous photographer, away on a shoot. Will her photos ever meet his high standards? When she discovers that he's judging a photo contest, Lucy decides to enter anonymously. She wants to find out if her eye for photography is really special -- or only good enough.As she seeks out subjects for her photos, Lucy gets to know Nate, the boy next door. But slowly the camera reveals what Nate doesn't want to see: his grandmother's memory is slipping away, and with it much of what he cherishes about his summers on the lake. This summer, Nate will learn about the power of art to show truth. And Lucy will learn how beauty can change lives . . . including her own.","218 pages, Hardcover",Realistic Fiction,478 followers,727 reviews,31 books478 followers,117 (1%),295 (4%),"1,337 (21%)","2,252 (36%)","2,203 (35%)"
Freedom Next Time,John Pilger,706,ratings50,"First published June 5, 2006","John Pilger is one of the world's pre-eminent investigative journalists and documentary film-makers. His best-selling books of reportage, which include Heroes and Hidden Voices, have in the words of Noam Chomsky 'been a beacon of light in often dark times'. 

In Freedom Next Time he looks at five countries, in each of which a long struggle for freedom has taken place; in each the people, having shed blood and dreams, are still waiting. In Afghanistan, Iraq and South Africa there has been the promise of hope, and even an 'official' freedom, but the reality of these divided societies is that they are still waiting for real freedom. In Palestine, the cycle of violence continues with no resolution in sight. And the island of Diego Garcia, in the Indian Ocean, is a microcosm of the ruthlessness of great powers. The island was sold by the British to the American military in the 1960s. The indigenous population, descended from slaves, were forcibly removed to the slums of Port Louis in Mauritius. They have continued to fight for the return of their homeland ever since - three years ago the High Court granted them the right of return, but this has subsequently been blocked. The island remains the US's third biggest military base; a base from which they are able to launch attacks against the Middle East.

Once again John Pilger gives a voice to the people living through these momentous times and, in gripping detail, shows us the lives behind the headlines.","386 pages, Kindle Edition",Politics,354 followers,50 reviews,35 books354 followers,6 (<1%),18 (2%),94 (13%),279 (39%),309 (43%)
Froi of the Exiles,Melina Marchetta,"17,050","ratings1,994","First published October 3, 2011","Blood sings to blood, Froi . . . Those born last will make the first . . . For Charyn will be barren no more.
Three years after the curse on Lumatere was lifted, Froi has found his home... Or so he believes...Fiercely loyal to the Queen and Finnikin, Froi has been trained roughly and lovingly by the Guard sworn to protect the royal family, and has learned to control his quick temper. But when he is sent on a secretive mission to the kingdom of Charyn, nothing could have prepared him for what he finds. Here he encounters a damaged people who are not who they seem, and must unravel both the dark bonds of kinship and the mysteries of a half-mad Princess.And in this barren and mysterious place, he will discover that there is a song sleeping in his blood, and though Froi would rather not, the time has come to listen.Gripping and intense, complex and richly imagined, Froi of the Exiles is a dazzling sequel to Finnikin of the Rock, from the internationally best-selling and multi-award-winning author of Looking for Alibrandi, Saving Francesca, On the Jellicoe Road and The Piper's Son.","593 pages, Paperback",Fantasy,"7,578 followers","1,994 reviews","29 books7,578 followers",317 (1%),568 (3%),"2,031 (11%)","5,129 (30%)","9,005 (52%)"
"Into the Silence: The Great War, Mallory, and the Conquest of Everest",Wade Davis,"4,309",ratings687,"First published October 6, 2011","The definitive story of the British adventurers who survived the trenches of World War I and went on to risk their lives climbing Mount Everest.On June 6, 1924, two men set out from a camp perched at 23,000 feet on an ice ledge just below the lip of Everest’s North Col. George Mallory, thirty-seven, was Britain’s finest climber. Sandy Irvine was a twenty-two-year-old Oxford scholar with little previous mountaineering experience. Neither of them returned. Drawing on more than a decade of prodigious research, bestselling author and explorer Wade Davis vividly re-creates the heroic efforts of Mallory and his fellow climbers, setting their significant achievements in sweeping historical from Britain’s nineteen-century imperial ambitions to the war that shaped Mallory’s generation. Theirs was a country broken, and the Everest expeditions emerged as a powerful symbol of national redemption and hope. In Davis’s rich exploration, he creates a timeless portrait of these remarkable men and their extraordinary times.","688 pages, Paperback",History,723 followers,687 reviews,75 books723 followers,45 (1%),133 (3%),532 (12%),"1,541 (35%)","2,058 (47%)"
The Assassin's Curse,Cassandra Rose Clarke,"18,519","ratings2,274","First published October 1, 2012","Ananna of the Tanarau abandons ship when her parents try to marry her off to an allying pirate clan: she wants to captain her own boat, not serve as second-in-command to her handsome yet clueless fiance. But her escape has dire consequences when she learns the scorned clan has sent an assassin after her. And when the assassin, Naji, finally catches up with her, things get even worse. Ananna inadvertently triggers a nasty curse — with a life-altering result. Now Ananna and Naji are forced to become uneasy allies as they work together to break the curse and return their lives back to normal. Or at least as normal as the lives of a pirate and an assassin can be.","298 pages, Paperback",Fantasy,"1,459 followers","2,274 reviews","69 books1,459 followers",649 (3%),"1,606 (8%)","5,219 (28%)","6,703 (36%)","4,342 (23%)"
"Powers, Vol. 4: Supergroup",Brian Michael Bendis,"2,029",ratings75,"First published June 24, 2003","Widely considered the best storyline of this Eisner Award-winning series. When one of the key members of a popular supergroup is found violently murdered, the events that follow unveil the federal government's multi-layered control of the super-hero elite and how far they will go to cover up. Walker and Pilgrim are forced to make choices that will forever change their lives and careers... and how the world at large will see their heroes.","184 pages, Paperback",Comics,"2,417 followers",75 reviews,"4,952 books2,417 followers",9 (<1%),40 (1%),323 (15%),879 (43%),778 (38%)
Slave,Sherri Hayes,"8,529",ratings689,"First published July 28, 2011","***Book 1 of a 4 book series***Stephan Coleman knows what his future holds as the president of a not-for-profit foundation and he knows what he wants out of life. All that changes when a simple lunch with his college friend, mentor, and fellow Dominant, Daren, leads him to buying a slave.Thrust into a situation he never thought he’d be in, Stephan can’t walk away. He is compelled to help this girl in the only way he knows how.Brianna knows only one thing: she is a slave. She has nothing. She is nothing.Can Stephan help Brianna realize that she is much more than just a slave?","276 pages, Paperback",BDSM,"1,229 followers",689 reviews,"36 books1,229 followers",396 (4%),599 (7%),"1,774 (20%)","2,745 (32%)","3,015 (35%)"
AlterWorld,D. Rus,"6,885",ratings385,"First published August 1, 2013","A new pandemic - the perma effect - has taken over Earth of the near future. Whenever you play your favorite online game, beware: your mind might merge with the virtual world and dump its comatose host. Woe be to those stuck forever in Tetris! And still they're the lucky ones compared to those burning alive eternally within the scorched hulls of tank simulators.  But some unfortunates - the handicapped and the terminally ill, shell-shocked army vets, wronged crime victims and other society misfits - choose to flee real life willingly, escaping to the limitless world of online sword and sorcery MMORPGs.  Once a seasoned gamer and now a terminal cancer patient, Max grasps at this final chance to preserve his life and identity. So he goes for it - goes for the promise of immortality shared with a few trusty friends and the woman he loves. Together they roam the roads of AlterWorld and sample its agony and ecstasy born of absolute freedom.","441 pages, Kindle Edition",Fantasy,533 followers,385 reviews,24 books533 followers,207 (3%),321 (4%),953 (13%),"2,250 (32%)","3,154 (45%)"
