Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Ejaculate Responsibly: A Whole New Way to Think About Abortion,Gabrielle Stanley Blair,"6,827","ratings1,644","First published October 4, 2022","In Ejaculate Responsibly, Gabrielle Blair offers a provocative reframing of the abortion issue in post-Roe America. In a series of 28 brief arguments, she deftly makes the case for moving the abortion debate away from controlling and legislating women’s bodies and instead directs the focus on men’s lack of accountability in preventing unwanted pregnancies.Highly readable, accessible, funny, and unflinching, Blair builds her argument by walking readers through the basics of fertility (men are 50 times more fertile than woman), the unfair burden placed on women when it comes to preventing pregnancy (90% of the birth control market is for women), the wrongheaded stigmas around birth control for men (condoms make sex less pleasurable, vasectomies are scary and emasculating), and the counterintuitive reality that men, who are fertile 100% of the time, take little to no responsibility for preventing pregnancy.  The result is a compelling and convincing case for placing the responsibility—and burden—of preventing unwanted pregnancies away from women and onto men.","137 pages, Paperback",Nonfiction,45 followers,"1,644 reviews",3 books45 followers,25 (<1%),113 (1%),468 (6%),"1,809 (26%)","4,412 (64%)"
In at the Deep End,Kate       Davies,"8,000","ratings1,040","First published February 21, 2019","A fresh, funny, audacious debut novel about a Bridget Jones–like twenty-something who discovers that she may have simply been looking for love — and, ahem, pleasure — in all the wrong places (aka: from men)Julia hasn’t had sex in three years. Her roommate has a boyfriend—and their sex noises are audible through the walls, maybe even throughout the neighborhood. Not to mention, she’s treading water in a dead-end job, her know-it-all therapist gives her advice she doesn’t ask for, and the men she is surrounded by are, to be polite, subpar. Enough is enough.So when Julia gets invited to a warehouse party in a part of town where “trendy people who have lots of sex might go on a Friday night”—she readily accepts. Whom she meets there, however, is surprising: a conceptual artist, also a woman.Julia’s sexual awakening begins; her new lesbian life, as she coins it, is exhilarating. She finds her tribe at queer swing dancing classes, and guided by her new lover Sam, she soon discovers London’s gay bars and BDSM clubs, and . . . the complexities of polyamory. Soon it becomes clear that Sam needs to call the shots, and Julia’s newfound liberation comes to bear a suspicious resemblance to entrapment . . . In at the Deep End is an unforgettably frank, funny, and racy odyssey through the pitfalls and seductions we encounter on the treacherous—and more often, absurd—path to love and self.","336 pages, ebook",Fiction,209 followers,"1,040 reviews",1 book209 followers,268 (3%),964 (12%),"2,602 (32%)","2,773 (34%)","1,393 (17%)"
A Court of Wings and Ruin,Sarah J. Maas,"1,421,104","ratings99,935","First published May 2, 2017","The epic third novel in the #1 New York Times bestselling Court of Thorns and Roses series by Sarah J. Maas.Feyre has returned to the Spring Court, determined to gather information on Tamlin's actions and learn what she can about the invading king threatening to bring her land to its knees. But to do so she must play a deadly game of deceit. One slip could bring doom not only for Feyre, but for everything-and everyone-she holds dear.As war bears down upon them all, Feyre endeavors to take her place amongst the High Fae of the land, balancing her struggle to master her powers-both magical and political-and her love for her court and family. Amidst these struggles, Feyre and Rhysand must decide whom to trust amongst the cunning and lethal High Lords, and hunt for allies in unexpected places.In this thrilling third book in the #1 New York Times bestselling series from Sarah J. Maas, the fate of Feyre's world is at stake as armies grapple for power over the one thing that could destroy it.","703 pages, Paperback",Fantasy,393k followers,"99,935 reviews",91 books393k followers,"10,058 (<1%)","25,220 (1%)","117,205 (8%)","395,950 (27%)","872,671 (61%)"
The Cloisters,Katy Hays,"51,710","ratings6,879","First published November 1, 2022","When Ann Stilwell arrives in New York City, she expects to spend her summer working as a curatorial associate at the Metropolitan Museum of Art. Instead, she finds herself assigned to The Cloisters, a gothic museum and garden renowned for its medieval art collection and its group of enigmatic researchers studying the history of divination. Desperate to escape her painful past, Ann is happy to indulge the researchers’ more outlandish theories about the history of fortune telling. But what begins as academic curiosity quickly turns into obsession when Ann discovers a hidden 15th-century deck of tarot cards that might hold the key to predicting the future. When the dangerous game of power, seduction, and ambition at The Cloisters turns deadly, Ann becomes locked in a race for answers as the line between the arcane and the modern blurs. A haunting and magical blend of genres, The Cloisters is a gripping debut that will keep you on the edge of your seat.","320 pages, Hardcover",Fiction,670 followers,"6,879 reviews",2 books670 followers,"1,584 (3%)","6,432 (12%)","19,269 (37%)","17,228 (33%)","7,197 (13%)"
How to Be Animal: A New History of What It Means to Be Human,Melanie Challenger,651,ratings102,"First published June 25, 2020","A wide-ranging take on why humans have a troubled relationship with being an animal, and why we need a better one
Human are the most inquisitive, emotional, imaginative, aggressive, and baffling animals on the planet. But we are also an animal that does not think it is an animal. How well do we really know ourselves?How to Be Animal tells a remarkable story of what it means to be human and argues that at the heart of our existence is a profound struggle with being animal. We possess a psychology that seeks separation between humanity and the rest of nature, and we have invented grand ideologies to magnify this. As well as piecing together the mystery of how this mindset evolved, Challenger's book examines the wide-reaching ways in which it affects our lives, from our politics to the way we distance ourselves from other species. We travel from the origin of homo sapiens through the agrarian and industrial revolutions, the age of the internet, and on to the futures of AI and human-machine interface. Challenger examines how technology influences our sense of our own animal nature and our relationship with other species with whom we share this fragile planet.That we are separated from our own animality is a delusion, according to Challenger. Blending nature writing, history, and moral philosophy, How to Be Animal is both a fascinating reappraisal of what it means to be human, and a robust defense of what it means to be an animal.","272 pages, Paperback",Nonfiction,57 followers,102 reviews,6 books57 followers,12 (1%),68 (10%),193 (29%),234 (35%),144 (22%)
It Ends with Us,Colleen Hoover,"3,253,095","ratings244,038","First published August 2, 2016","Sometimes it is the one who loves you who hurts you the most.Lily hasn’t always had it easy, but that’s never stopped her from working hard for the life she wants. She’s come a long way from the small town in Maine where she grew up — she graduated from college, moved to Boston, and started her own business. So when she feels a spark with a gorgeous neurosurgeon named Ryle Kincaid, everything in Lily’s life suddenly seems almost too good to be true.Ryle is assertive, stubborn, maybe even a little arrogant. He’s also sensitive, brilliant, and has a total soft spot for Lily. And the way he looks in scrubs certainly doesn’t hurt. Lily can’t get him out of her head. But Ryle’s complete aversion to relationships is disturbing. Even as Lily finds herself becoming the exception to his “no dating” rule, she can’t help but wonder what made him that way in the first place.As questions about her new relationship overwhelm her, so do thoughts of Atlas Corrigan — her first love and a link to the past she left behind. He was her kindred spirit, her protector. When Atlas suddenly reappears, everything Lily has built with Ryle is threatened.","386 pages, Kindle Edition",Fiction,703k followers,"244,038 reviews",80 books703k followers,"92,690 (2%)","160,559 (4%)","444,217 (13%)","946,688 (29%)","1,608,941 (49%)"
Shuggie Bain,Douglas   Stuart,"148,939","ratings16,700","First published February 11, 2020","Shuggie Bain is the unforgettable story of young Hugh ""Shuggie"" Bain, a sweet and lonely boy who spends his 1980s childhood in run-down public housing in Glasgow, Scotland. Thatcher's policies have put husbands and sons out of work, and the city's notorious drugs epidemic is waiting in the wings. Shuggie's mother Agnes walks a wayward path: she is Shuggie's guiding light but a burden for him and his siblings. She dreams of a house with its own front door while she flicks through the pages of the Freemans catalogue, ordering a little happiness on credit, anything to brighten up her grey life. Married to a philandering taxi-driver husband, Agnes keeps her pride by looking good--her beehive, make-up, and pearly-white false teeth offer a glamourous image of a Glaswegian Elizabeth Taylor. But under the surface, Agnes finds increasing solace in drink, and she drains away the lion's share of each week's benefits--all the family has to live on--on cans of extra-strong lager hidden in handbags and poured into tea mugs. Agnes's older children find their own ways to get a safe distance from their mother, abandoning Shuggie to care for her as she swings between alcoholic binges and sobriety. Shuggie is meanwhile struggling to somehow become the normal boy he desperately longs to be, but everyone has realized that he is ""no right,"" a boy with a secret that all but him can see. Agnes is supportive of her son, but her addiction has the power to eclipse everyone close to her--even her beloved Shuggie.A heartbreaking story of addiction, sexuality, and love, Shuggie Bain is an epic portrayal of a working-class family that is rarely seen in fiction. Recalling the work of Edouard Louis, Alan Hollinghurst, Frank McCourt, and Hanya Yanagihara, it is a blistering debut by a brilliant novelist who has a powerful and important story to tell.","430 pages, Hardcover",Fiction,"4,049 followers","16,700 reviews","14 books4,049 followers","1,434 (<1%)","3,643 (2%)","16,438 (11%)","52,777 (35%)","74,647 (50%)"
Crying in H Mart,Michelle Zauner,"401,586","ratings46,722","First published April 20, 2021","From the indie rockstar of Japanese Breakfast fame, and author of the viral 2018 New Yorker essay that shares the title of this book, an unflinching, powerful memoir about growing up Korean American, losing her mother, and forging her own identity.In this exquisite story of family, food, grief, and endurance, Michelle Zauner proves herself far more than a dazzling singer, songwriter, and guitarist. With humor and heart, she tells of growing up the only Asian American kid at her school in Eugene, Oregon; of struggling with her mother's particular, high expectations of her; of a painful adolescence; of treasured months spent in her grandmother's tiny apartment in Seoul, where she and her mother would bond, late at night, over heaping plates of food. As she grew up, moving to the East Coast for college, finding work in the restaurant industry, and performing gigs with her fledgling band--and meeting the man who would become her husband--her Koreanness began to feel ever more distant, even as she found the life she wanted to live. It was her mother's diagnosis of terminal pancreatic cancer, when Michelle was twenty-five, that forced a reckoning with her identity and brought her to reclaim the gifts of taste, language, and history her mother had given her.Vivacious and plainspoken, lyrical and honest, Zauner's voice is as radiantly alive on the page as it is onstage. Rich with intimate anecdotes that will resonate widely, and complete with family photos, Crying in H Mart is a book to cherish, share, and reread.","8 pages, Audible Audio",Nonfiction,"4,139 followers","46,722 reviews","1 book4,139 followers","1,826 (<1%)","8,851 (2%)","53,084 (13%)","152,836 (38%)","184,989 (46%)"
"Goodbye, Eri",Tatsuki Fujimoto,"8,816","ratings1,265","First published April 11, 2022","With his mother dying, Yuta attempts to capture her last days on his phone. After her death, Yuta heads to the roof of the hospital to commit suicide, but a meeting with a strange girl leads him on the path to making a movie.",202 pages,Manga,"1,835 followers","1,265 reviews","63 books1,835 followers",86 (<1%),173 (1%),979 (11%),"2,812 (31%)","4,766 (54%)"
The Bookbinder of Jericho,Pip Williams,"17,073","ratings2,018","First published March 28, 2023","A young British woman working in a book bindery gets a chance to pursue knowledge and love when World War I upends her life in this new novel from the New York Times bestselling author of the Reese’s Book Club pick The Dictionary of Lost Words.“Williams spins an immersive and compelling tale, sweeping us back to the Oxford she painted so expertly in The Dictionary of Lost Words.”—Paula McLain, author of The Paris WifeIt is 1914, and as the war draws the young men of Britain away to fight, women must keep the nation running. Two of those women are Peggy and Maude, twin sisters who live on a narrow boat in Oxford and work in the bindery at the university press.Ambitious, intelligent Peggy has been told for most of her life that her job is to bind the books, not read them—but as she folds and gathers pages, her mind wanders to the opposite side of Walton Street, where the female students of Oxford’s Somerville College have a whole library at their fingertips. Maude, meanwhile, wants nothing more than what she has: to spend her days folding the pages of books in the company of the other bindery girls. She is extraordinary but vulnerable, and Peggy feels compelled to watch over her.Then refugees arrive from the war-torn cities of Belgium, sending ripples through the Oxford community and the sisters’ lives. Peggy begins to see the possibility of another future where she can educate herself and use her intellect, not just her hands. But as war and illness reshape her world, her love for a Belgian soldier—and the responsibility that comes with it—threaten to hold her back.The Bookbinder is a story about knowledge—who creates it, who can access it, and what truths get lost in the process. Much as she did in the international bestseller The Dictionary of Lost Words, Pip Williams thoughtfully explores another rarely seen slice of history through women’s eyes.","432 pages, Paperback",Historical Fiction,"1,774 followers","2,018 reviews","15 books1,774 followers",114 (<1%),476 (2%),"2,889 (16%)","7,757 (45%)","5,837 (34%)"
