Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Kicking the Sky,Anthony De Sa,614,ratings122,"February 12, 2013","It was 1977 when a shoeshine boy, Emanuel Jaques, was brutally murdered in Toronto. In the aftermath of the crime, twelve-year-old Antonio Rebelo explores his neighborhood's dark garages and labyrinthine back alleys along with his rapscallion friends. As the media unravels the truth behind the Shoeshine Boy murder, Antonio sees his immigrant family--and his Portuguese neighborhood--with new eyes, becoming aware of the frightening reality that no one is really taking care of him. So intent are his parents and his neighbors on keeping the old traditions alive that they act as if they still live in a small village, not in a big city that puts their kids in the kind of danger they would not dare imagine.Antonio learns about bravery and cowardice, life and death, and the heart's capacity for love--and for cruelty--in this stunning novel.","320 pages, Paperback",,36 follower,122 reviews,8,19 (3%),63 (10%),202 (32%),221 (35%),109 (17%)
Wartime Farm,Peter Ginn,252,ratings21,"January 1, 2012","During World War Two Britain had to look to the land to provide the produce it had previously shipped in from abroad, meaning huge changes on both the agricultural and domestic scenes. Accompanying an 8-part BBC series and written by the three presenters who spend a year living on a reconstructed farm from the era, Wartime Farm sets these changes within a historical context and looks at the day-to-day life of that time. Exploring a fascinating chapter in Britain's recent history, we see how our predecessors lived and thrived in difficult conditions with extreme frugality and ingenuity. From growing your own vegetables and keeping chickens in the back yard, to having to 'make do and mend', many of the challenges faced by wartime Britons have resonance today. Fascinating historical detail and atmospheric story-telling make this a truly compelling read.","256 pages, Hardcover",,22 follower,21 reviews,9,1 (<1%),3 (1%),20 (7%),93 (36%),135 (53%)
"The Emotional Life of Your Brain: How Its Unique Patterns Affect the Way You Think, Feel, and Live--and How You Can Change Them",Richard J. Davidson,"2,851",ratings277,"March 1, 2012","""This longawaited book by a pioneer in brain research offers a new model of our emotions- their origins, their power, and their malleability.For more than thirty years, Richard Davidson has been at the forefront of brain research. Now he gives us an entirely new model for understanding our emotions, as well as practical strategies we can use to change them.Davidson has discovered that personality is composed of six basic emotional ""styles,"" including resilience, self-awareness, and attention. Our emotional fingerprint results from where on the continuum of each style we fall. He explains the brain chemistry that underlies each style in order to give us a new model of the emotional brain, one that will even go so far as to affect the way we treat conditions like autism and depression. And, finally, he provides strategies we can use to change our own brains and emotions-if that is what we want to do.Written with bestselling author Sharon Begley, this original and exciting book gives us a new and useful way to look at ourselves, develop a sense of well-being, and live more meaningful lives."" -- Amazon.com","301 pages, Kindle Edition",,111 follower,277 reviews,44,49 (1%),172 (6%),643 (22%),"1,014 (35%)",973 (34%)
God of Thunder,Alex Archer,837,ratings40,"July 1, 2007","Recovering artifacts.Deciphering codes.Cheating death.And that's just the beginning...Archaeologist Annja Creed narrowly escapes an attack by unknown figures when she tries to collect a package near her loft. She later learns that the sender--an old colleague named Fellini--has been brutally murdered. Fellini had been researching the Hammer of Thor, the Norse god of thunder, and had linked it to a Viking warrior and a twelfth-century Latvian village. A coded message in Fellini's package leads Annja on a wild chase along the canals of Venice to Latvia for more clues to an ancient treasure. Rumored to be hidden deep in the forests of Latvia for nine hundred years, this fabled prize is also sought by a ruthless corps of mercenaries. And they will do anything to find it. Including killing Annja Creed.","348 pages, Mass Market Paperback",,226 follower,40 reviews,96,5 (<1%),37 (4%),266 (31%),326 (38%),203 (24%)
Smiting the Bear: The Last Stand of Comrade Fox,Stewart Hennessey,20,ratings3,"September 8, 2013","Smiting the Bear is the journal of Archibald Brinsley Fox’s extraordinary adventures in the Russian wasteland of 1920-1921. Known in his day as a deserter, spy, forger, thief and womaniser, Brinsley Fox was always honest in his journals (though rarely at any other time).Here he bears witness to a land ravaged by years of revolution and civil war; a time of massed banditry in which elaborate torture, casual murder and gang rape were unremarkable.Fox is bent on staying in Russia to acquire a Faberge Egg and have his “wicked way with that mad bint, Inessa Armand,” meaning Lenin’s former mistress. Driven by desire, he blunders across a Russia which “Poe wouldn’t have dared to imagine.”In the countryside, he is forced to partake in the new cuisine; cannibalism. In the city, he is confronted by the feral tribes of orphans who roam the streets killing innocents for kicks. He is press ganged into a Red Army unit, arrested by secret police and forced to wander the vast Russian steppes while the country is in uproar.With his desires thwarted, Fox stumbles into the legendary Kronstadt Rebellion, the last great uprising in Bolshevised Russia. And he knows it’s a surefire failure...","288 pages, Kindle Edition",,4 follower,3 reviews,7,0 (0%),0 (0%),1 (5%),12 (60%),7 (35%)
Barefoot in Paris,Ina Garten,"15,809",ratings165,"October 26, 2004","Hearty boeuf Bourguignon served in deep bowls over a garlic-rubbed slice of baguette toast; decadently rich croque monsieur, eggy and oozing with cheese; gossamer crème brulee, its sweetness offset by a brittle burnt-sugar topping. Whether shared in a cozy French bistro or in your own home, the romance and enduring appeal of French country cooking is irrefutable. Here is the book that helps you bring that spirit, those evocative dishes, into your own home.What Ina Garten is known for—on her Food Network show and in her three previous bestselling books—is adding a special twist to familiar dishes, while also streamlining the recipes so you spend less time in the kitchen but still emerge with perfection. And that’s exactly what she offers in Barefoot in Paris. Ina’s kir royale includes the unique addition of raspberry liqueur—a refreshing alternative to the traditional crème de cassis. Her vichyssoise is brightened with the addition of zucchini, and her chocolate mousse is deeply flavored with the essence of orange. All of these dishes are true to their Parisian roots, but all offer something special—and are thoroughly delicious, completely accessible, and the perfect fare for friends and family. Barefoot in Paris is suffused with Ina’s love of the city, of the bustling outdoor markets and alluring little shops, of the bakeries and fromageries and charcuteries—of the wonderful celebration of food that you find on every street corner, in every neighborhood. So take a trip to Paris with the perfect guide—the Barefoot Contessa herself—in her most personal book yet.","240 pages, Hardcover",,"1,201 follower",165 reviews,43,700 (4%),728 (4%),"2,229 (14%)","4,218 (26%)","7,934 (50%)"
Rise of the Hybrids: The Saga of a World Called Htrae,Dee Krull,1,rating0,"June 14, 2014","Book three finds Laurel training her army and getting them ready for the battle of their lives. She and her mate, Learden, are separated, along with her son, Peter; and she is left trying to keep her army hidden from the king, by constantly moving; while she tries to find them. Kianas remains a part of her life but as her bodyguard, along with five others; with Learden as her second in command. As the story unfolds, it soon becomes clear to her that it is not the king they are really fighting, but a foe much more dangerous than once thought. As more of the prophesy is divulged, she begins her training for a much bigger role than she expected. She will soon become the most powerful being on the planet, and her mettle will be tested to its fullest. Even though her life is in constant danger she is determined to save the lives of those around her at the peril of her own life. This is the story of how an entire planet bands together to save, not only their lives but their world. And even though they know that many will die; they do it gladly under the guidance of one who has spent most of her life on another planet, in another galaxy.","446 pages, Paperback",,18 follower,0 reviews,8,0 (0%),0 (0%),0 (0%),1 (100%),0 (0%)
Appetite for Destruction : Legendary Encounters with Mick Wall,Mick Wall,157,ratings14,"January 1, 2010","Libro usado en buenas condiciones, por su antiguedad podria contener señales normales de uso","400 pages, Paperback",,163 follower,14 reviews,79,3 (1%),11 (7%),55 (35%),55 (35%),33 (21%)
Howl The Wolf,Julie Haubert,1,rating0,"June 27, 2012","A man’s struggle to do what’s right in a world where the lines between right and wrong have been impossibly blurred.Silent Wolf :He’d been brought up to always do the right thing. He must support his family, his people. He must provide, protect. The oldest of eight children these drives have been instilled in him, but a new drive threatens all of the others. The first time he went to the Dakota, he went for his mother. He found more than the four deer she had asked for. He found Susan. The next two times he went had nothing to do with his mother, nothing to do with hunting. The third time he went he wouldn’t return for months.Susan:She’d made mistakes. She married excitement, adventure and dreams. Her inexperience with men and love made her rush into a life she wanted yet had never expected. It made her stronger. She never developed the love she had expected to with her husband, there had never been time. The man returned back east to fight for the confederacy, to fight for his father. Susan was left in the wilderness of the Dakota. She struggled to survive and eventually learned the skills she needed.The story of their relationship crosses from rural life in the Dakota Territory into the world of the Cheyenne and back again.","465 pages, ebook",,2 book,0 reviews,2,0 (0%),0 (0%),0 (0%),0 (0%),1 (100%)
Jolie Blon's Bounce,James Lee Burke,"7,699",ratings353,"June 4, 2002","The Barnes & Noble ReviewJames Lee Burke's fiction is haunted, sometimes quite literally, by the ghosts of history, and by a bone-deep apprehension of the human capacity for violence and cruelty. A case in point is the author's latest Dave Robicheaux novel, Jolie Blon's Bounce, a contemporary account of murder and madness whose plot reflects the lingering aftereffects of the antebellum South.The story begins with the shotgun murder of 16-year-old Amanda Boudreau and the subsequent arrest of Tee Bobby Hulin, a musically gifted young black man with a spiraling drug habit and a checkered criminal past. This initial murder is quickly followed by a second, the bludgeoning death of a prostitute with ties to the world of organized crime. The dual investigation that ensues leads Robicheaux -- together with his current partner, Helen Soileau, and his former partner in the New Orleans PD, Clete Purcell -- into the complex, interrelated histories of several New Iberia families, some rich, white, and powerful, some poor, black, and chronically underprivileged. The investigation puts Robicheaux in touch with the most vicious elements of Louisiana society, and with the darkest aspects of his own divided soul.Like most of Burke's fiction, Jolie Blon's Bounce is a rambling, loosely plotted affair notable for its powerful set pieces, its precise, sensual evocation of the Louisiana bayou country, and its flamboyant sense of character. Among the novel's most vivid creations are a sexually voracious defense attorney descended from a wealthy slaveholding family, a traveling Bible salesman with a penchant for violence, a former Mafia hit man with a tragic personal history, and a predatory, not-quite-human killer who goes by the name of Legion. Legion, a deliberate, over-the-top embodiment of absolute evil, is one of Burke's most remarkable creations. His presence, together with the corollary presence of a mad, possibly angelic figure known as Sal Angelo, lends this novel the faint, unmistakable aura of the supernatural that has characterized so much of Burke's recent fiction.As always, though, it is Dave Robicheaux himself -- a decent, violent, angry, loving, and deeply conflicted man -- who dominates the narrative. Robicheaux's distinctive character and his voice -- with its mournful power, its clean, rolling cadences, and its frequent flights of unforced poetry -- elevate this novel at every turn. Like the best of its predecessors (The Neon Rain, A Morning for Flamingos, Purple Cane Road), Jolie Blon's Bounce is bruising, moving, and beautifully composed -- an example of American crime fiction at its best and most highly evolved. (Bill Sheehan)","480 pages, Mass Market Paperback",,"3,732 follower",353 reviews,153,75 (<1%),153 (1%),"1,171 (15%)","3,269 (42%)","3,031 (39%)"
