Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Dog Days: James P. Cannon vs. Max Shachtman in the Communist League of America 1931-1933,James P. Cannon,6,ratings1,"December 31, 2002","Shachtman, Max, Trotsky, Leon, Cannon, James P.","752 pages, Paperback",Politics,11 follower,1 review,59,1 (16%),1 (16%),1 (16%),2 (33%),1 (16%)
Harry Potter Boxset,J.K. Rowling,"286,629","ratings8,323","October 1, 2007","Now for the first time ever, J.K. Rowling’s seven bestselling Harry Potter books are available in a stunning paperback boxed set! The Harry Potter series has been hailed as “one for the ages” by Stephen King and “a spellbinding saga’ by USA Today. And most recently, The New York Times called Harry Potter and the Deathly Hallows the “fastest selling book in history.” This is the ultimate Harry Potter collection for Harry Potter fans of all ages!","4167 pages, Paperback",Fantasy,225k follower,"8,323 reviews",534,"2,114 (<1%)","2,044 (<1%)","9,769 (3%)","41,306 (14%)","231,396 (80%)"
The Essential Rudolf Steiner,Rudolf Steiner,36,ratings0,"May 28, 2008","Collected here in this 5-in-1 omnibus edition are five of Rudolf Steiner's most important works including Theosophy, an Introduction, An Esoteric Cosmology, Intuitive Thinking as a Spiritual Path, An Introduction to Waldorf Education and Other Essays, and how to Know Higher Worlds. Rudolf Steiner was an Austrian philosopher, literary scholar, educator, artist, playwright, social thinker, and esotericist.","596 pages, Kindle Edition",Philosophy,900 follower,0 reviews,"4,478",0 (0%),1 (2%),6 (16%),10 (27%),19 (52%)
Anger Is My Middle Name: A Memoir,Lisbeth Zornig Andersen,"1,841",ratings132,"November 11, 2011","An empowering memoir of resilience and redemption, and the rage that helped a girl escape the darkness of a harrowing childhood.Born to a violently dysfunctional home in working-class Denmark, Lisbeth Zornig Andersen and her three older brothers were bounced between foster care and state-run institutions, then back again to their chemically dependent mother and sadistic stepfather. For Lisbeth, it was a childhood without perimeters. It was blighted by poverty, sexual abuse, neglect, betrayal, and further victimization by the broken Danish social services system that forced Lisbeth to live where and how it saw fit. Coming of age with a myriad of fears and emotional disorders, Lisbeth had three things that would become driving forces in her life: she was extraordinarily bright, extremely willful, and exceptionally angry.From hell to liberation, this is Lisbeth’s emotional and galvanizing memoir told in two voices: that of a young girl who was unwanted, challenged, and defiant, and that of a woman who channeled her rage into a positive force as a passionate advocate for children’s rights. Whatever darkness defines the past, it can be used to change the future. Lisbeth’s heart-wrenching and ultimately uplifting journey is proof.","230 pages, Hardcover",Nonfiction,25 follower,132 reviews,12,20 (1%),56 (3%),339 (18%),688 (37%),738 (40%)
Lahtarit,Anneli Kanto,242,ratings28,"January 1, 2017","Lahtarit kertoo ilmajokelaisista pojista valkoisten sotaretkellä Vaasasta Viipuriin. Eri rekistereitä taidokkaasti hyödyntävä teos on tarkka ja todelta tuntuva kuvaus kansalaissodan kaoottisuudesta ja raakuudesta. Mosaiikkimaisesti rakennetussa historiallisessa romaanissa ääneen pääsevät nuorten suojeluskuntalaisten lisäksi niin jääkäri, rintamalääkäri, muonittaja, arkuttaja, englantilainen kääntäjä kuin suomenhevonenkin.Kanto yhdistää romaaniin dokumentaarista ainesta: päiväkäskyjä, sanomalehtikirjoituksia sekä otteita muistelmista ja kirjeistä. Lahtarit ilmestyy kansalaissodan alkamisen vuosipäivänä 27.1.2017. Se on sisarteos Kannon romaanille Veriruusut (2008), joka kertoi punaisista naiskaartilaisista.”Punikki vilahti väipährökseltä puiden välis. Tähtäsin ja ammuin sitä niinku mettänelävää. Se keikahti ison kiven taakse, enkä tiennyt, tapoinko minä sen. En ollut ennen ihmistä ampunut ja ilikiältä se tuntui. Parempi olisi ollut, jos en osunut.""","389 pages, Hardcover",Historical Fiction,31 follower,28 reviews,53,0 (0%),8 (3%),39 (16%),122 (50%),73 (30%)
A History of Wild Places,Shea Ernshaw,"57,977","ratings8,224","December 7, 2021","The New York Times bestselling author of The Wicked Deep weaves a richly atmospheric adult debut following three residents of a secluded, seemingly peaceful commune as they investigate the disappearances of two outsiders.Travis Wren has an unusual talent for locating missing people. Hired by families as a last resort, he requires only a single object to find the person who has vanished. When he takes on the case of Maggie St. James—a well-known author of dark, macabre children’s books—he’s led to a place many believed to be only a legend. Called Pastoral, this reclusive community was founded in the 1970s by like-minded people searching for a simpler way of life. By all accounts, the commune shouldn’t exist anymore and soon after Travis stumbles upon it…he disappears. Just like Maggie St. James. Years later, Theo, a lifelong member of Pastoral, discovers Travis’s abandoned truck beyond the border of the community. No one is allowed in or out, not when there’s a risk of bringing a disease—rot—into Pastoral. Unraveling the mystery of what happened reveals secrets that Theo, his wife, Calla, and her sister, Bee, keep from one another. Secrets that prove their perfect, isolated world isn’t as safe as they believed—and that darkness takes many forms. Hauntingly beautiful, hypnotic, and bewitching, A History of Wild Places is a story about fairy tales, our fear of the dark, and losing yourself within the wilderness of your mind.","354 pages, Hardcover",Mystery,"4,891 follower","8,224 reviews",7,600 (1%),"2,857 (4%)","12,663 (21%)","25,353 (43%)","16,504 (28%)"
The Mothers,Brit Bennett,"118,120","ratings11,354","October 11, 2016","Set within a contemporary black community in Southern California, Brit Bennett's mesmerizing first novel is an emotionally perceptive story about community, love, and ambition. It begins with a secret.""All good secrets have a taste before you tell them, and if we'd taken a moment to swish this one around our mouths, we might have noticed the sourness of an unripe secret, plucked too soon, stolen and passed around before its season.""It is the last season of high school life for Nadia Turner, a rebellious, grief-stricken, seventeen-year-old beauty. Mourning her own mother's recent suicide, she takes up with the local pastor's son. Luke Sheppard is twenty-one, a former football star whose injury has reduced him to waiting tables at a diner. They are young; it's not serious. But the pregnancy that results from this teen romance—and the subsequent cover-up—will have an impact that goes far beyond their youth. As Nadia hides her secret from everyone, including Aubrey, her God-fearing best friend, the years move quickly. Soon, Nadia, Luke, and Aubrey are full-fledged adults and still living in debt to the choices they made that one seaside summer, caught in a love triangle they must carefully maneuver, and dogged by the constant, nagging question: What if they had chosen differently? The possibilities of the road not taken are a relentless haunt.In entrancing, lyrical prose, The Mothers asks whether a ""what if"" can be more powerful than an experience itself. If, as time passes, we must always live in servitude to the decisions of our younger selves, to the communities that have parented us, and to the decisions we make that shape our lives forever.","288 pages, Hardcover",Fiction,11.1k follower,"11,354 reviews",20,"1,023 (<1%)","4,615 (3%)","28,461 (24%)","56,073 (47%)","27,948 (23%)"
Give Me Your Hand,Megan Abbott,"20,398","ratings2,413","July 17, 2018","Kit Owens harbored only modest ambitions for herself when the mysterious Diane Fleming appeared in her high school chemistry class. But Diane's academic brilliance lit a fire in Kit, and the two developed an unlikely friendship. Until Diane shared a secret that changed everything between them. More than a decade later, Kit thinks she's put Diane behind her forever and she's begun to fulfill the scientific dreams Diane awakened in her. But the past comes roaring back when she discovers that Diane is her competition for a position both women covet, taking part in groundbreaking new research led by their idol. Soon enough, the two former friends find themselves locked in a dangerous game of cat-and-mouse that threatens to destroy them both.","352 pages, Kindle Edition",Fiction,"5,875 follower","2,413 reviews",60,705 (3%),"2,895 (14%)","8,363 (40%)","6,286 (30%)","2,149 (10%)"
The Adults,Caroline  Hulse,"6,436","ratings1,010","August 23, 2018","A couple, now separated. Their daughter. Their new partners. One epic Christmas vacation. What could go wrong?This razor-sharp novel puts a darkly comic twist on seasonal favorites like Love Actually and The Holiday.Meet The Adults. Claire and Matt are no longer together but decide that it would be best for their daughter, Scarlett, to have a ""normal"" family Christmas. They can't agree on whose idea it was to go to the Happy Forest holiday park, or who said they should bring their new partners. But someone did--and it's too late to pull the plug. Claire brings her new boyfriend, Patrick (never Pat), a seemingly sensible, eligible from a distance Ironman in Waiting. Matt brings the new love of his life, Alex, funny, smart, and extremely patient. Scarlett, who is seven, brings her imaginary friend Posey. He's a giant rabbit. Together the five (or six?) of them grit their teeth over Forced Fun Activities, drink a little too much after Scarlett's bedtime, overshare classified secrets about their pasts . . . and before you know it, their holiday is a powder keg that ends where this novel begins--with a tearful, frightened call to the police.What happened? They said they'd all be adults about this. . . .Advance praise for The Adults""Your worst-ever family holiday gathering can't possibly be as painfully hilarious as the one in Caroline Hulse's The Adults. I happily devoured this funny, insightful novel and believe you will, as well.""--Julie Schumacher, author of Dear Committee Members and The Shakespeare Requirement","368 pages, Hardcover",Fiction,77 follower,"1,010 reviews",5,189 (2%),863 (13%),"2,753 (42%)","2,035 (31%)",596 (9%)
First Grave on the Right,Darynda Jones,"87,359","ratings8,635","February 1, 2011","This whole grim reaper thing should have come with a manual.Or a diagram of some kind.A flow chart would have been nice.Charley Davidson is a part-time private investigator and full-time grim reaper. Meaning, she sees dead people. Really. And it's her job to convince them to ""go into the light."" But when these very dead people have died under less than ideal circumstances (like murder), sometimes they want Charley to bring the bad guys to justice. Complicating matters are the intensely hot dreams she's been having about an entity who has been following her all her life...and it turns out he might not be dead after all. In fact, he might be something else entirely. But what does he want with Charley? And why can't she seem to resist him? And what does she have to lose by giving in?With scorching-hot tension and high-octane humor, First Grave on the Right is your signpost to paranormal suspense of the highest order.","310 pages, Hardcover",Paranormal,16k follower,"8,635 reviews",62,"2,481 (2%)","4,678 (5%)","15,717 (17%)","29,573 (33%)","34,910 (39%)"
Hannah-Beast,Jennifer  McMahon,"5,565",ratings700,"September 27, 2018","The fate of a lonely girl becomes part of a town’s shameful secret history in Thriller Award winner Jennifer McMahon’s terrifying story of guilt, retribution, and one tragic Halloween night.Thirty-four years ago, on October 31, poor Hannah Talbott took part in a scavenger hunt gone violently wrong. The mean girls made sure of it. To this day, for a haunted local mother, the most unsettling Halloween costume of all is an urban legend they call Hannah-Beast. It’s a reminder of the past she can’t forget. Especially tonight when it’s come back, so close to home.Jennifer McMahon’s Hannah-Beast is part of Dark Corners, a collection of seven heart-stopping short stories by bestselling authors who give you so many new reasons to be afraid. Each story can be read in a single sitting. Or, if you have the nerve, you can listen all by yourself in the dark.","48 pages, Kindle Edition",Horror,"9,742 follower",700 reviews,19,148 (2%),396 (7%),"1,435 (25%)","2,022 (36%)","1,564 (28%)"
"The Miracle Equation: The Two Decisions That Move Your Biggest Goals from Possible, to Probable, to Inevitable",Hal Elrod,"2,286",ratings212,"December 1, 2017","Hal Elrod, keynote speaker and author of the bestselling book The Miracle Morning, shares his ""miracle equation,"" the secret to unlocking happiness, success, and your full potential.You Are Only Two Decisions Away from Everything You WantIf you are a regular in the personal development world, you might have heard that anything is possible. Yet ""possible"" isn't enough to get you out of bed in the morning fueled with the internal clarity and drive to tackle your biggest dreams. After the success of his book, The Miracle Morning, Hal Elrod realized that more was needed. That there was a timeless, proven formula which the world's most successful people have used for centuries, but it has been overlooked. He used it to become one of the top salespeople in the history of his former company and thrive against seemingly insurmountable odds, from overcoming life-threatening health challenges to near financial collapse. The Miracle Equation is that formula, and it consists of only two decisions that guarantee astonishing levels of success and fulfillment: Unwavering Faith and Extraordinary Effort.By establishing and maintaining unwavering faith that you can achieve anything you desire, and then putting forth extraordinary effort until you do, your success is inevitable. Using the same strategy as the world's top achievers, you'll create results beyond what you believe to be possible. You'll learn how to replace fear with faith and let go of your negative emotions, accessing your full potential and channeling your energy into attaining positive outcomes. With the Miracle Equation 30-Day Challenge to guide your way, you'll create a step-by-step plan to actualize your miracles and become the person you need to be in order to succeed.","256 pages, Hardcover",Self Help,"1,295 follower",212 reviews,87,36 (1%),98 (4%),356 (15%),762 (33%),"1,034 (45%)"
Difficult Women: A History of Feminism in 11 Fights,Helen   Lewis,"3,715",ratings402,"February 27, 2020","Well-behaved women don’t make history: difficult women do. Feminism’s success is down to complicated, contradictory, imperfect women, who fought each other as well as fighting for equal rights. Helen Lewis argues that too many of these pioneers have been whitewashed or forgotten in our modern search for feel-good, inspirational heroines. It’s time to reclaim the history of feminism as a history of difficult women.In this book, you’ll meet the working-class suffragettes who advocated bombings and arson; the princess who discovered why so many women were having bad sex; the pioneer of the refuge movement who became a men’s rights activist; the ‘striker in a sari’ who terrified Margaret Thatcher; the wronged Victorian wife who definitely wasn’t sleeping with the prime minister; and the lesbian politician who outraged the country. Taking the story up to the present with the twenty-first-century campaign for abortion services, Helen Lewis reveals the unvarnished – and unfinished – history of women’s rights.Drawing on archival research and interviews, Difficult Women is a funny, fearless and sometimes shocking narrative history, which shows why the feminist movement has succeeded – and what it should do next. The battle is difficult, and we must be difficult too.","368 pages, Kindle Edition",Nonfiction,1 book83 follower,402 reviews,1,48 (1%),80 (2%),436 (11%),"1,528 (41%)","1,623 (43%)"
